the_geom,cartodb_id,dt_start,dt_end,fishfry_uuid
,3853,2017-03-10 21:30:00+00,2017-03-11 00:00:00+00,504e12b0-7c50-4700-b22f-2f3af9c9ea0b
,3854,2017-03-24 20:30:00+00,2017-03-24 23:00:00+00,504e12b0-7c50-4700-b22f-2f3af9c9ea0b
,3855,2017-03-03 21:30:00+00,2017-03-04 00:00:00+00,504e12b0-7c50-4700-b22f-2f3af9c9ea0b
,3856,2017-03-31 20:30:00+00,2017-03-31 23:00:00+00,504e12b0-7c50-4700-b22f-2f3af9c9ea0b
,3857,2017-03-01 20:00:00+00,2017-03-01 23:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3858,2017-03-03 20:00:00+00,2017-03-03 23:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3859,2017-03-10 20:00:00+00,2017-03-10 23:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3860,2017-04-07 19:00:00+00,2017-04-07 22:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3861,2017-03-31 19:00:00+00,2017-03-31 22:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3862,2017-03-24 19:00:00+00,2017-03-24 22:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3863,2017-03-17 19:00:00+00,2017-03-17 22:30:00+00,abfe4a35-1544-492c-9e7e-a52ea40e8cb6
,3864,2017-03-24 19:30:00+00,2017-03-24 23:00:00+00,48
,3865,2017-03-10 20:30:00+00,2017-03-11 00:00:00+00,48
,3866,2017-03-03 20:30:00+00,2017-03-04 00:00:00+00,48
,3867,2017-04-07 19:30:00+00,2017-04-07 23:00:00+00,48
,3868,2017-03-31 19:30:00+00,2017-03-31 23:00:00+00,48
,3869,2017-03-17 19:30:00+00,2017-03-17 23:00:00+00,48
,3870,2017-04-14 19:30:00+00,2017-04-14 23:00:00+00,48
,3874,2017-03-24 21:00:00+00,2017-03-24 23:30:00+00,da4e5f22-1815-486c-aa0f-9b6dff44eb12
,3875,2017-03-10 22:00:00+00,2017-03-11 00:30:00+00,da4e5f22-1815-486c-aa0f-9b6dff44eb12
,3876,2017-04-07 21:00:00+00,2017-04-07 23:30:00+00,da4e5f22-1815-486c-aa0f-9b6dff44eb12
,3877,2017-03-10 16:00:00+00,2017-03-10 23:00:00+00,04416e2f-f56a-413b-a130-5e1f48aa58c2
,3878,2017-03-03 16:00:00+00,2017-03-03 23:00:00+00,04416e2f-f56a-413b-a130-5e1f48aa58c2
,3879,2017-03-31 15:00:00+00,2017-03-31 22:00:00+00,04416e2f-f56a-413b-a130-5e1f48aa58c2
,3880,2017-03-24 15:00:00+00,2017-03-24 22:00:00+00,04416e2f-f56a-413b-a130-5e1f48aa58c2
,3881,2017-04-07 15:00:00+00,2017-04-07 22:00:00+00,04416e2f-f56a-413b-a130-5e1f48aa58c2
,3882,2017-03-17 15:00:00+00,2017-03-17 22:00:00+00,04416e2f-f56a-413b-a130-5e1f48aa58c2
,3883,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,103
,3884,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,103
,3885,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,103
,3886,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,103
,3887,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,103
,3888,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,103
,3889,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,103
,3890,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,120
,3891,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,120
,3892,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,120
,3893,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,120
,3894,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,120
,3895,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,120
,3896,2017-03-10 16:00:00+00,2017-03-11 00:00:00+00,120
,3897,2017-03-10 17:00:00+00,2017-03-11 00:00:00+00,53
,3898,2017-03-31 16:00:00+00,2017-03-31 23:00:00+00,53
,3899,2017-03-03 17:00:00+00,2017-03-04 00:00:00+00,53
,3900,2017-03-24 16:00:00+00,2017-03-24 23:00:00+00,53
,3901,2017-03-17 16:00:00+00,2017-03-17 23:00:00+00,53
,3902,2017-04-14 16:00:00+00,2017-04-14 23:00:00+00,53
,3903,2017-04-07 16:00:00+00,2017-04-07 23:00:00+00,53
,3911,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,52
,3912,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,52
,3913,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,52
,3914,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,52
,3915,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,52
,3916,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,52
,3917,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,52
,3918,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,51
,3919,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,51
,3920,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,51
,3921,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,51
,3922,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,51
,3923,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,51
,3924,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,51
,3932,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,133
,3933,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,133
,3934,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,133
,3935,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,133
,3936,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,133
,3937,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,133
,3938,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,133
,3946,2017-04-14 14:00:00+00,2017-04-14 23:00:00+00,139
,3947,2017-03-17 14:00:00+00,2017-03-17 23:00:00+00,139
,3948,2017-03-03 15:00:00+00,2017-03-04 00:00:00+00,139
,3949,2017-03-10 15:00:00+00,2017-03-11 00:00:00+00,139
,3950,2017-03-24 14:00:00+00,2017-03-24 23:00:00+00,139
,3951,2017-03-31 14:00:00+00,2017-03-31 23:00:00+00,139
,3952,2017-04-07 14:00:00+00,2017-04-07 23:00:00+00,139
,3953,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,112
,3954,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,112
,3955,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,112
,3956,2017-03-10 16:00:00+00,2017-03-11 00:00:00+00,112
,3957,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,112
,3958,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,112
,3959,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,112
,3967,2017-03-17 16:00:00+00,2017-03-18 00:00:00+00,171
,3968,2017-03-31 16:00:00+00,2017-04-01 00:00:00+00,171
,3969,2017-03-24 16:00:00+00,2017-03-25 00:00:00+00,171
,3970,2017-04-14 16:00:00+00,2017-04-15 00:00:00+00,171
,3971,2017-04-07 16:00:00+00,2017-04-08 00:00:00+00,171
,3972,2017-03-03 17:00:00+00,2017-03-04 01:00:00+00,171
,3973,2017-03-10 17:00:00+00,2017-03-11 01:00:00+00,171
,3974,2017-04-07 12:00:00+00,2017-04-08 02:00:00+00,136
,3981,2017-03-24 08:30:00+00,2017-03-24 23:30:00+00,3e5dc8d7-ce2d-461e-b369-2bfc2fb45d07
,3982,2017-03-03 09:30:00+00,2017-03-04 00:30:00+00,3e5dc8d7-ce2d-461e-b369-2bfc2fb45d07
,3983,2017-03-17 08:30:00+00,2017-03-17 23:30:00+00,3e5dc8d7-ce2d-461e-b369-2bfc2fb45d07
,3984,2017-03-31 08:30:00+00,2017-03-31 23:30:00+00,3e5dc8d7-ce2d-461e-b369-2bfc2fb45d07
,3985,2017-04-07 08:30:00+00,2017-04-07 23:30:00+00,3e5dc8d7-ce2d-461e-b369-2bfc2fb45d07
,3986,2017-03-10 09:30:00+00,2017-03-11 00:30:00+00,3e5dc8d7-ce2d-461e-b369-2bfc2fb45d07
,3994,2017-03-31 19:00:00+00,2017-03-31 23:00:00+00,113
,3995,2017-04-14 15:00:00+00,2017-04-15 03:00:00+00,113
,3996,2017-03-17 19:00:00+00,2017-03-17 23:00:00+00,113
,3997,2017-03-03 20:00:00+00,2017-03-04 00:00:00+00,113
,3998,2017-03-10 20:00:00+00,2017-03-11 00:00:00+00,113
,3999,2017-03-24 19:00:00+00,2017-03-24 23:00:00+00,113
,4000,2017-04-07 19:00:00+00,2017-04-07 23:00:00+00,113
,4001,2017-03-24 11:00:00+00,2017-03-25 03:45:00+00,163
,4002,2017-03-10 12:00:00+00,2017-03-11 04:45:00+00,163
,4003,2017-03-31 11:00:00+00,2017-04-01 03:45:00+00,163
,4004,2017-03-17 11:00:00+00,2017-03-18 03:45:00+00,163
,4005,2017-04-14 11:00:00+00,2017-04-15 03:45:00+00,163
,4006,2017-04-07 11:00:00+00,2017-04-08 03:45:00+00,163
,4007,2017-03-03 12:00:00+00,2017-03-04 04:45:00+00,163
,4008,2017-03-31 15:00:00+00,2017-03-31 22:00:00+00,131
,4009,2017-03-03 16:00:00+00,2017-03-03 23:00:00+00,131
,4010,2017-03-10 16:00:00+00,2017-03-10 23:00:00+00,131
,4011,2017-04-14 15:00:00+00,2017-04-14 22:00:00+00,131
,4012,2017-04-07 15:00:00+00,2017-04-07 22:00:00+00,131
,4013,2017-03-17 15:00:00+00,2017-03-17 22:00:00+00,131
,4014,2017-03-24 15:00:00+00,2017-03-24 22:00:00+00,131
,4015,2017-03-17 16:00:00+00,2017-03-17 22:00:00+00,29
,4016,2017-04-07 16:00:00+00,2017-04-07 22:00:00+00,29
,4017,2017-03-10 17:00:00+00,2017-03-10 23:00:00+00,29
,4018,2017-03-24 16:00:00+00,2017-03-24 22:00:00+00,29
,4019,2017-03-03 17:00:00+00,2017-03-03 23:00:00+00,29
,4020,2017-03-31 16:00:00+00,2017-03-31 22:00:00+00,29
,4021,2017-04-14 16:00:00+00,2017-04-14 22:00:00+00,29
,4022,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,127
,4023,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,127
,4024,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,127
,4025,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,127
,4026,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,127
,4027,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,127
,4028,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,127
,4029,2017-03-24 20:00:00+00,2017-03-25 00:00:00+00,91
,4030,2017-03-17 20:00:00+00,2017-03-18 00:00:00+00,91
,4031,2017-03-10 21:00:00+00,2017-03-11 01:00:00+00,91
,4032,2017-04-14 20:00:00+00,2017-04-15 00:00:00+00,91
,4033,2017-04-07 20:00:00+00,2017-04-08 00:00:00+00,91
,4034,2017-03-03 21:00:00+00,2017-03-04 01:00:00+00,91
,4035,2017-03-31 20:00:00+00,2017-04-01 00:00:00+00,91
,4036,2017-04-14 14:30:00+00,2017-04-15 01:00:00+00,145
,4037,2017-03-31 14:30:00+00,2017-04-01 01:00:00+00,145
,4038,2017-03-24 14:30:00+00,2017-03-25 01:00:00+00,145
,4039,2017-04-07 14:30:00+00,2017-04-08 01:00:00+00,145
,4040,2017-03-10 15:30:00+00,2017-03-11 02:00:00+00,145
,4041,2017-03-17 14:30:00+00,2017-03-18 01:00:00+00,145
,4042,2017-03-03 15:30:00+00,2017-03-04 02:00:00+00,145
,4043,2017-03-03 22:00:00+00,2017-03-04 01:00:00+00,141
,4044,2017-04-14 21:00:00+00,2017-04-15 00:00:00+00,141
,4045,2017-03-24 21:00:00+00,2017-03-25 00:00:00+00,141
,4046,2017-04-07 21:00:00+00,2017-04-08 00:00:00+00,141
,4047,2017-03-17 21:00:00+00,2017-03-18 00:00:00+00,141
,4048,2017-03-31 21:00:00+00,2017-04-01 00:00:00+00,141
,4049,2017-03-10 22:00:00+00,2017-03-11 01:00:00+00,141
,4050,2017-03-03 05:00:00+00,2017-04-15 03:00:00+00,0391530a-7790-4155-b938-974ef81571fe
,4051,2017-04-07 15:00:00+00,2017-04-08 00:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4052,2017-03-24 15:00:00+00,2017-03-25 00:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4053,2017-03-03 16:00:00+00,2017-03-04 01:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4054,2017-03-31 15:00:00+00,2017-04-01 00:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4055,2017-03-17 15:00:00+00,2017-03-18 00:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4056,2017-04-14 15:00:00+00,2017-04-15 00:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4057,2017-03-10 16:00:00+00,2017-03-11 01:00:00+00,7f61708f-cd58-4e0e-b857-086cfe93122b
,4065,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,5fb9890d-8614-48c1-8075-037e9c6db10a
,4066,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,5fb9890d-8614-48c1-8075-037e9c6db10a
,4067,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,5fb9890d-8614-48c1-8075-037e9c6db10a
,4068,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,5fb9890d-8614-48c1-8075-037e9c6db10a
,4069,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,5fb9890d-8614-48c1-8075-037e9c6db10a
,4070,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,5fb9890d-8614-48c1-8075-037e9c6db10a
,4071,2017-03-31 16:00:00+00,2017-03-31 23:00:00+00,e33e0fb8-f593-4e10-95c9-e798f232501f
,4072,2017-04-14 16:00:00+00,2017-04-14 23:00:00+00,e33e0fb8-f593-4e10-95c9-e798f232501f
,4073,2017-03-17 16:00:00+00,2017-03-17 23:00:00+00,e33e0fb8-f593-4e10-95c9-e798f232501f
,4074,2017-03-10 17:00:00+00,2017-03-11 00:00:00+00,e33e0fb8-f593-4e10-95c9-e798f232501f
,4075,2017-03-24 16:00:00+00,2017-03-24 23:00:00+00,e33e0fb8-f593-4e10-95c9-e798f232501f
,4076,2017-04-07 16:00:00+00,2017-04-07 23:00:00+00,e33e0fb8-f593-4e10-95c9-e798f232501f
,4077,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,10
,4078,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,10
,4079,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,10
,4080,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,10
,4081,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,10
,4082,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,10
,4083,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,71
,4084,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,71
,4085,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,71
,4086,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,71
,4087,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,71
,4088,2017-03-10 16:00:00+00,2017-03-11 00:00:00+00,71
,4089,2017-03-31 20:00:00+00,2017-04-01 00:00:00+00,27
,4090,2017-04-07 20:00:00+00,2017-04-08 00:00:00+00,27
,4091,2017-04-14 20:00:00+00,2017-04-15 00:00:00+00,27
,4101,2017-04-07 15:00:00+00,2017-04-07 18:00:00+00,ebf094ad-6485-4ab2-bf3a-4a221a8da3e0
,4102,2017-03-17 15:00:00+00,2017-03-17 18:00:00+00,ebf094ad-6485-4ab2-bf3a-4a221a8da3e0
,4103,2017-03-24 15:00:00+00,2017-03-24 18:00:00+00,ebf094ad-6485-4ab2-bf3a-4a221a8da3e0
,4104,2017-03-31 15:00:00+00,2017-03-31 18:00:00+00,ebf094ad-6485-4ab2-bf3a-4a221a8da3e0
,4105,2017-03-10 16:00:00+00,2017-03-10 19:00:00+00,ebf094ad-6485-4ab2-bf3a-4a221a8da3e0
,4106,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4107,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4108,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4109,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4110,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4111,2017-03-10 16:00:00+00,2017-03-11 00:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4112,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,3939377f-dda5-42f3-b911-d4b9c84771d1
,4113,2017-03-01 21:00:00+00,2017-03-02 00:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4114,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4115,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4116,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4117,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4118,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4119,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,d15e9724-689a-45b9-ae50-2835773268bf
,4120,2017-03-24 20:00:00+00,2017-03-24 22:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4121,2017-03-03 21:00:00+00,2017-03-03 23:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4122,2017-03-31 20:00:00+00,2017-03-31 22:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4123,2017-03-10 21:00:00+00,2017-03-10 23:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4124,2017-04-07 20:00:00+00,2017-04-07 22:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4125,2017-03-17 20:00:00+00,2017-03-17 22:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4126,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,b5204a05-8bf3-43ed-8df9-be05fea7cc33
,4127,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,b5204a05-8bf3-43ed-8df9-be05fea7cc33
,4128,2017-03-31 12:00:00+00,2017-03-31 22:00:00+00,99
,4129,2017-04-07 12:00:00+00,2017-04-07 22:00:00+00,99
,4130,2017-04-14 12:00:00+00,2017-04-14 22:00:00+00,99
,4131,2017-03-24 12:00:00+00,2017-03-24 22:00:00+00,99
,4132,2017-03-17 12:00:00+00,2017-03-17 22:00:00+00,99
,4133,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,83
,4134,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,83
,4135,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,83
,4136,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,83
,4137,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,83
,4143,2017-03-31 15:00:00+00,2017-03-31 18:00:00+00,42
,4144,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,42
,4145,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,42
,4146,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,42
,4147,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,42
,4148,2017-03-24 15:00:00+00,2017-03-24 18:00:00+00,42
,4149,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,42
,4150,2017-04-07 15:00:00+00,2017-04-07 18:00:00+00,42
,4151,2017-04-14 15:00:00+00,2017-04-14 18:00:00+00,42
,4152,2017-03-17 15:00:00+00,2017-03-17 18:00:00+00,42
,4153,2017-03-24 19:00:00+00,2017-03-24 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4154,2017-03-31 19:00:00+00,2017-03-31 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4155,2017-03-10 20:00:00+00,2017-03-11 00:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4156,2017-03-17 19:00:00+00,2017-03-17 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4157,2017-04-07 19:00:00+00,2017-04-07 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4158,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4159,2017-03-01 20:00:00+00,2017-03-02 00:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4160,2017-03-03 20:00:00+00,2017-03-04 00:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4161,2017-03-31 20:30:00+00,2017-03-31 22:30:00+00,57
,4162,2017-03-24 20:30:00+00,2017-03-24 22:30:00+00,57
,4163,2017-03-17 20:30:00+00,2017-03-17 22:30:00+00,57
,4164,2017-04-07 20:30:00+00,2017-04-07 22:30:00+00,57
,4169,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,56
,4170,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,56
,4171,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,56
,4172,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,56
,4173,2017-04-14 15:30:00+00,2017-04-14 22:30:00+00,78
,4174,2017-04-14 15:00:00+00,2017-04-15 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4175,2017-04-07 15:00:00+00,2017-04-08 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4176,2017-03-24 15:00:00+00,2017-03-25 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4177,2017-03-31 15:00:00+00,2017-04-01 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4178,2017-03-17 15:00:00+00,2017-03-18 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4179,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,104
,4180,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,104
,4181,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,104
,4182,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,104
,4183,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,104
,4184,2017-03-24 20:00:00+00,2017-03-25 00:00:00+00,118
,4185,2017-04-07 20:00:00+00,2017-04-08 00:00:00+00,118
,4186,2017-03-17 20:00:00+00,2017-03-18 00:00:00+00,118
,4187,2017-04-14 20:00:00+00,2017-04-15 00:00:00+00,118
,4188,2017-03-31 20:00:00+00,2017-04-01 00:00:00+00,118
,4189,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,140
,4190,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,140
,4191,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,140
,4192,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,140
,4193,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,140
,4194,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,51cb2e6b-b9d8-4b6b-86d3-64df51eb1699
,4195,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,51cb2e6b-b9d8-4b6b-86d3-64df51eb1699
,4196,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4197,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4198,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4199,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4200,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4201,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
